subjid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
dmejtjxb2oH5lored,"{'dragY': 6, 'timestamp': 1678894921271, 'dragX': 20, 'event': 'dragend'}","{'dragY': -6, 'dragX': 16, 'event': 'dragend', 'timestamp': 1678894922146}","{'dragY': 14, 'timestamp': 1678894923072, 'event': 'dragend', 'dragX': -16}","{'dragY': 30, 'timestamp': 1678894924239, 'dragX': 8, 'event': 'dragend'}","{'event': 'dragend', 'dragX': 4, 'dragY': -28, 'timestamp': 1678894925142}","{'timestamp': 1678894925849, 'event': 'dragend', 'dragX': 22, 'dragY': -18}","{'timestamp': 1678894927534, 'event': 'checkcorrect', 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'name': 'apple', 'x': 152}, {'x': 145, 'y': 570.5, 'name': 'apple'}, {'x': 155, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 131}, {'name': 'banana', 'y': 570.5, 'x': 657}, {'y': 570.5, 'name': 'banana', 'x': 642}], 'fails': 0, 'correct': True, 'attempts': 1}","{'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'x': 152, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 145}, {'x': 155, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 131}, {'name': 'banana', 'y': 570.5, 'x': 657}, {'name': 'banana', 'y': 570.5, 'x': 642}], 'timestamp': 1678894927534, 'correct': True, 'fails': 0, 'event': 'success', 'attempts': 1}",,,,,,,,,,,,,,
tPOTp95eOzplmRred,"{'event': 'dragend', 'timestamp': 1678471386025, 'dragX': 14, 'dragY': 12}","{'timestamp': 1678471387376, 'event': 'dragend', 'dragY': 16, 'dragX': 6}","{'dragX': 34, 'dragY': 12, 'event': 'dragend', 'timestamp': 1678471388743}","{'timestamp': 1678471389626, 'dragX': -14, 'dragY': 14, 'event': 'dragend'}","{'dragX': 6, 'timestamp': 1678471390304, 'event': 'dragend', 'dragY': 26}","{'timestamp': 1678471390810, 'dragX': -6, 'dragY': 6, 'event': 'dragend'}","{'fails': 0, 'correct': True, 'attempts': 1, 'timestamp': 1678471392750, 'event': 'checkcorrect', 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'x': 156, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 129}, {'name': 'apple', 'x': 136, 'y': 570.5}, {'x': 173, 'name': 'apple', 'y': 570.5}, {'x': 651, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 705}]}","{'timestamp': 1678471392750, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 156, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 129}, {'x': 136, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 173}, {'y': 570.5, 'name': 'banana', 'x': 651}, {'y': 570.5, 'x': 705, 'name': 'banana'}], 'fails': 0, 'attempts': 1, 'event': 'success', 'correct': True}",,,,,,,,,,,,,,
eajm87VGaWLtSZpurple,"{'timestamp': 1678987240806, 'dragX': -6.22222900390625, 'event': 'dragend', 'dragY': 6}","{'timestamp': 1678987242338, 'dragX': 23.77777099609375, 'dragY': -6, 'event': 'dragend'}","{'dragX': 5.77777099609375, 'event': 'dragend', 'timestamp': 1678987243367, 'dragY': 12}","{'dragX': -8.22222900390625, 'event': 'dragend', 'timestamp': 1678987244700, 'dragY': 18}","{'event': 'dragend', 'dragY': 6, 'timestamp': 1678987245903, 'dragX': -0.22222900390625}","{'timestamp': 1678987246975, 'dragY': -16, 'event': 'dragend', 'dragX': -40.22222900390625}","{'attempts': 1, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'x': 154, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 112}, {'x': 172, 'name': 'apple', 'y': 570.5}, {'x': 144, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 647}, {'name': 'banana', 'x': 656, 'y': 570.5}], 'correct': True, 'fails': 0, 'timestamp': 1678987249312, 'event': 'checkcorrect'}","{'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'x': 154, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 112}, {'name': 'apple', 'x': 172, 'y': 570.5}, {'y': 570.5, 'x': 144, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 647}, {'x': 656, 'name': 'banana', 'y': 570.5}], 'attempts': 1, 'event': 'success', 'timestamp': 1678987249316, 'correct': True, 'fails': 0}",,,,,,,,,,,,,,
ehhMvavT6IT2p5red,"{'event': 'dragend', 'dragY': 8, 'dragX': -9, 'timestamp': 1678813748949}","{'dragY': 25, 'dragX': -19, 'event': 'dragend', 'timestamp': 1678813750246}","{'timestamp': 1678813751430, 'dragX': -7, 'event': 'dragend', 'dragY': 14}","{'dragY': 21, 'timestamp': 1678813752524, 'dragX': -3, 'event': 'dragend'}","{'timestamp': 1678813753938, 'dragX': -15, 'dragY': 16, 'event': 'dragend'}","{'dragX': 19, 'dragY': -10, 'timestamp': 1678813755043, 'event': 'dragend'}","{'correct': True, 'timestamp': 1678813755869, 'fails': 0, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'x': 96, 'y': 570.5, 'name': 'apple'}, {'x': 90, 'y': 570.5, 'name': 'apple'}, {'x': 134, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 160, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 680}, {'x': 630, 'name': 'banana', 'y': 570.5}], 'event': 'checkcorrect', 'attempts': 1}","{'timestamp': 1678813755873, 'fails': 0, 'correct': True, 'event': 'success', 'attempts': 1, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'x': 96, 'name': 'apple', 'y': 570.5}, {'x': 90, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 134}, {'x': 160, 'y': 570.5, 'name': 'apple'}, {'x': 680, 'y': 570.5, 'name': 'banana'}, {'y': 570.5, 'x': 630, 'name': 'banana'}]}",,,,,,,,,,,,,,
lV8Ka6sfBZ2PQrred,"{'event': 'dragend', 'dragY': 8, 'dragX': 7, 'timestamp': 1678824322376}","{'event': 'dragend', 'dragX': 11, 'timestamp': 1678824323712, 'dragY': 16}","{'dragX': 13, 'dragY': 4, 'event': 'dragend', 'timestamp': 1678824325232}","{'event': 'dragend', 'dragY': -2, 'dragX': -1, 'timestamp': 1678824326791}","{'dragX': 5, 'dragY': -6, 'event': 'dragend', 'timestamp': 1678824328129}","{'dragY': 0, 'event': 'dragend', 'timestamp': 1678824329435, 'dragX': 11}","{'attempts': 1, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 133}, {'x': 146, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 151}, {'x': 144, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 666}, {'name': 'banana', 'x': 654, 'y': 570.5}], 'event': 'checkcorrect', 'timestamp': 1678824330633, 'correct': True, 'fails': 0}","{'timestamp': 1678824330635, 'event': 'success', 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 133, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 146, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 151}, {'y': 570.5, 'name': 'apple', 'x': 144}, {'x': 666, 'y': 570.5, 'name': 'banana'}, {'x': 654, 'y': 570.5, 'name': 'banana'}], 'correct': True, 'fails': 0, 'attempts': 1}",,,,,,,,,,,,,,
tTzWVUafBlblR7purple,"{'dragY': 16, 'timestamp': 1678569457886, 'event': 'dragend', 'dragX': 19}","{'dragY': -10, 'dragX': -31, 'event': 'dragend', 'timestamp': 1678569459237}","{'dragX': -23, 'timestamp': 1678569460805, 'dragY': 48, 'event': 'dragend'}","{'event': 'dragend', 'dragX': -1, 'dragY': 34, 'timestamp': 1678569461926}","{'dragX': 13, 'dragY': -24, 'timestamp': 1678569462957, 'event': 'dragend'}","{'timestamp': 1678569464549, 'dragX': -7, 'event': 'dragend', 'dragY': -40}","{'correct': True, 'timestamp': 1678569465842, 'attempts': 1, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 168}, {'y': 570.5, 'name': 'apple', 'x': 180}, {'name': 'apple', 'y': 570.5, 'x': 135}, {'y': 570.5, 'x': 151, 'name': 'apple'}, {'name': 'banana', 'x': 696, 'y': 570.5}, {'name': 'banana', 'x': 706, 'y': 570.5}], 'fails': 0, 'event': 'checkcorrect'}","{'event': 'success', 'correct': True, 'fails': 0, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'x': 168, 'name': 'apple'}, {'x': 180, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 135, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 151}, {'x': 696, 'name': 'banana', 'y': 570.5}, {'y': 570.5, 'x': 706, 'name': 'banana'}], 'attempts': 1, 'timestamp': 1678569465845}",,,,,,,,,,,,,,
xnwLLRIfDeY55Apurple,"{'dragY': 24, 'event': 'dragend', 'dragX': 4.79998779296875, 'timestamp': 1678463491818}","{'event': 'dragend', 'timestamp': 1678463493161, 'dragX': 16.79998779296875, 'dragY': 0}","{'dragY': 20, 'timestamp': 1678463494552, 'dragX': 2.79998779296875, 'event': 'dragend'}","{'dragX': 28.79998779296875, 'event': 'dragend', 'timestamp': 1678463495895, 'dragY': 10}","{'timestamp': 1678463497393, 'dragY': 8, 'event': 'dragend', 'dragX': 12.79998779296875}","{'dragX': 0.79998779296875, 'timestamp': 1678463498838, 'dragY': 28, 'event': 'dragend'}","{'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 145}, {'x': 128, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 142}, {'name': 'banana', 'y': 570.5, 'x': 670}, {'x': 654, 'y': 570.5, 'name': 'banana'}], 'event': 'checkcorrect', 'attempts': 1, 'correct': True, 'timestamp': 1678463500091, 'fails': 0}","{'attempts': 1, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 150}, {'y': 570.5, 'name': 'apple', 'x': 145}, {'name': 'apple', 'y': 570.5, 'x': 128}, {'y': 570.5, 'name': 'apple', 'x': 142}, {'x': 670, 'name': 'banana', 'y': 570.5}, {'x': 654, 'y': 570.5, 'name': 'banana'}], 'fails': 0, 'correct': True, 'event': 'success', 'timestamp': 1678463500091}",,,,,,,,,,,,,,
irVcuGFfTVDLh7red,"{'timestamp': 1678982423772, 'event': 'dragend', 'dragY': 30, 'dragX': 11}","{'event': 'dragend', 'dragX': 11, 'dragY': 12, 'timestamp': 1678982425106}","{'dragX': -3, 'dragY': 8, 'event': 'dragend', 'timestamp': 1678982426048}","{'event': 'dragend', 'timestamp': 1678982427064, 'dragY': 6, 'dragX': 19}","{'timestamp': 1678982428085, 'dragY': 14, 'dragX': 5, 'event': 'dragend'}","{'timestamp': 1678982429147, 'event': 'dragend', 'dragX': 31, 'dragY': 18}","{'fails': 0, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'x': 147, 'name': 'apple'}, {'y': 570.5, 'x': 151, 'name': 'apple'}, {'x': 135, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 149, 'y': 570.5}, {'y': 570.5, 'x': 659, 'name': 'banana'}, {'x': 641, 'name': 'banana', 'y': 570.5}], 'event': 'checkcorrect', 'attempts': 1, 'correct': True, 'timestamp': 1678982431505}","{'correct': True, 'fails': 0, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'x': 147, 'name': 'apple'}, {'y': 570.5, 'x': 151, 'name': 'apple'}, {'x': 135, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 149}, {'x': 659, 'y': 570.5, 'name': 'banana'}, {'name': 'banana', 'y': 570.5, 'x': 641}], 'event': 'success', 'timestamp': 1678982431505, 'attempts': 1}",,,,,,,,,,,,,,
utdwJjYg9S6Dx6purple,"{'dragX': 34, 'dragY': 22, 'event': 'dragend', 'timestamp': 1678814059712}","{'event': 'dragend', 'timestamp': 1678814067704, 'dragX': 10, 'dragY': 30}","{'event': 'dragend', 'dragX': 34, 'dragY': 2, 'timestamp': 1678814072644}","{'dragY': -1.2222222222221717, 'event': 'dragend', 'timestamp': 1678814074220, 'dragX': 34}","{'dragX': 30, 'timestamp': 1678814075810, 'event': 'dragend', 'dragY': 8}","{'dragY': 28, 'event': 'dragend', 'dragX': 2, 'timestamp': 1678814077013}","{'dragX': 2, 'timestamp': 1678814077051, 'event': 'dragend', 'dragY': 27.666666666666686}","{'event': 'dragend', 'dragX': 2, 'dragY': 26.33333333333337, 'timestamp': 1678814077091}","{'dragY': 23, 'event': 'dragend', 'dragX': 2, 'timestamp': 1678814078460}","{'dragX': 22, 'timestamp': 1678814081588, 'event': 'dragend', 'dragY': -38}","{'dragX': 4, 'event': 'dragend', 'timestamp': 1678814083749, 'dragY': -27}","{'dragY': -27, 'event': 'dragend', 'dragX': 4, 'timestamp': 1678814084530}","{'dragX': 2, 'timestamp': 1678814088252, 'event': 'dragend', 'dragY': -19}","{'attempts': 1, 'event': 'checkcorrect', 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'y': 570.5, 'name': 'apple', 'x': 195}, {'x': 154, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 104}, {'x': 155, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'x': 666, 'y': 570.5}, {'y': 570.5, 'x': 651, 'name': 'banana'}], 'fails': 0, 'timestamp': 1678814095893, 'correct': True}","{'timestamp': 1678814095912, 'event': 'success', 'fails': 0, 'attempts': 1, 'correct': True, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'x': 195, 'name': 'apple'}, {'x': 154, 'y': 570.5, 'name': 'apple'}, {'x': 104, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 155}, {'y': 570.5, 'x': 666, 'name': 'banana'}, {'x': 651, 'name': 'banana', 'y': 570.5}]}",,,,,,,
gA6I24mQCRlplvred,"{'event': 'dragend', 'dragY': 1.9999514770556743, 'dragX': 23.733213521330754, 'timestamp': 1678814178197}","{'timestamp': 1678814180534, 'dragY': 5.999940897629813, 'event': 'dragend', 'dragX': -0.2668075357964881}","{'event': 'dragend', 'timestamp': 1678814182994, 'dragX': -8.266764200838907, 'dragY': 19.99993947347616}","{'event': 'dragend', 'timestamp': 1678814185487, 'dragY': 5.9999714152047545, 'dragX': 9.733214589445879}","{'event': 'dragend', 'timestamp': 1678814188382, 'dragX': 15.733235493985376, 'dragY': 21.99995961507568}","{'event': 'dragend', 'dragX': 7.733193379730665, 'dragY': 29.99995676676872, 'timestamp': 1678814190057}","{'dragY': 8.999875386568647, 'timestamp': 1678814191736, 'dragX': 21.733213673918613, 'event': 'dragend'}","{'event': 'dragend', 'dragX': -20.26676328531164, 'timestamp': 1678814193272, 'dragY': -5.000123189277929}","{'dragY': 8.999875386568647, 'timestamp': 1678814194278, 'dragX': -38.26680463662677, 'event': 'dragend'}","{'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 137.00002006530607, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 106.0000338745091}, {'y': 570.5, 'x': 143.00001960754247, 'name': 'apple'}, {'y': 570.5, 'x': 197.00000556945758, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 647.9999703979514}, {'name': 'banana', 'y': 570.5, 'x': 645.9999919128425}], 'timestamp': 1678814196344, 'event': 'checkcorrect', 'attempts': 1, 'fails': 0, 'correct': True}","{'correct': True, 'timestamp': 1678814196348, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 137.00002006530607, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 106.0000338745091}, {'name': 'apple', 'x': 143.00001960754247, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 197.00000556945758}, {'x': 647.9999703979514, 'name': 'banana', 'y': 570.5}, {'x': 645.9999919128425, 'name': 'banana', 'y': 570.5}], 'event': 'success', 'attempts': 1, 'fails': 0}",,,,,,,,,,,
gLJ5JQY3k3NKsopurple,"{'dragX': -13, 'dragY': -20, 'event': 'dragend', 'timestamp': 1678568992503}","{'dragY': 10, 'dragX': 31, 'event': 'dragend', 'timestamp': 1678568993550}","{'dragX': 9, 'timestamp': 1678568994837, 'dragY': 16, 'event': 'dragend'}","{'event': 'dragend', 'timestamp': 1678568995937, 'dragX': -3, 'dragY': 20}","{'attempts': 1, 'timestamp': 1678568996424, 'correct': False, 'fails': 0, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'x': 400, 'y': 200}, {'name': 'apple', 'x': 550, 'y': 250}, {'y': 570.5, 'name': 'apple', 'x': 168}, {'y': 570.5, 'name': 'apple', 'x': 139}, {'y': 387.16666666666663, 'x': 643, 'name': 'banana'}, {'y': 570.5, 'name': 'banana', 'x': 659}], 'event': 'checkcorrect'}","{'timestamp': 1678568996424, 'attempts': 1, 'fails': 1, 'correct': False, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'x': 400, 'y': 200}, {'x': 550, 'y': 250, 'name': 'apple'}, {'x': 168, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 139, 'name': 'apple'}, {'x': 643, 'y': 387.16666666666663, 'name': 'banana'}, {'name': 'banana', 'x': 659, 'y': 570.5}], 'event': 'fail'}","{'timestamp': 1678568999239, 'dragY': -18, 'dragX': 21, 'event': 'dragend'}","{'timestamp': 1678569000250, 'dragY': -4, 'dragX': -15, 'event': 'dragend'}","{'dragY': -8, 'timestamp': 1678569001034, 'event': 'dragend', 'dragX': 43}","{'event': 'dragend', 'timestamp': 1678569001807, 'dragY': 10, 'dragX': 21}","{'timestamp': 1678569002608, 'dragY': -12, 'dragX': 21, 'event': 'dragend'}","{'dragX': -21, 'event': 'dragend', 'timestamp': 1678569003546, 'dragY': 10}","{'attempts': 2, 'correct': True, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'x': 100, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 153}, {'x': 118, 'name': 'apple', 'y': 570.5}, {'x': 133, 'name': 'apple', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 685}, {'y': 570.5, 'name': 'banana', 'x': 666}], 'timestamp': 1678569005620, 'fails': 1, 'event': 'checkcorrect'}","{'fails': 1, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'name': 'apple', 'x': 100}, {'name': 'apple', 'x': 153, 'y': 570.5}, {'name': 'apple', 'x': 118, 'y': 570.5}, {'y': 570.5, 'x': 133, 'name': 'apple'}, {'x': 685, 'y': 570.5, 'name': 'banana'}, {'x': 666, 'y': 570.5, 'name': 'banana'}], 'correct': True, 'event': 'success', 'attempts': 2, 'timestamp': 1678569005621}",,,,,,,,
xpwasKCgvCyvFRpurple,"{'timestamp': 1678996725034, 'event': 'dragend', 'dragY': 22, 'dragX': 5}","{'event': 'dragend', 'dragX': 19, 'dragY': 0, 'timestamp': 1678996726392}","{'timestamp': 1678996727603, 'dragY': 12, 'event': 'dragend', 'dragX': -29}","{'timestamp': 1678996729097, 'event': 'dragend', 'dragY': 8, 'dragX': 3}","{'dragY': 10, 'timestamp': 1678996730013, 'event': 'dragend', 'dragX': 33}","{'dragY': 26, 'event': 'dragend', 'timestamp': 1678996731115, 'dragX': 3}","{'attempts': 1, 'correct': True, 'event': 'checkcorrect', 'fails': 0, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'x': 111, 'y': 570.5}, {'y': 570.5, 'x': 142, 'name': 'apple'}, {'x': 163, 'name': 'apple', 'y': 570.5}, {'x': 136, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 647}, {'x': 672, 'y': 570.5, 'name': 'banana'}], 'timestamp': 1678996732152}","{'attempts': 1, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 111, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 142}, {'x': 163, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 136, 'y': 570.5}, {'y': 570.5, 'x': 647, 'name': 'banana'}, {'name': 'banana', 'y': 570.5, 'x': 672}], 'event': 'success', 'fails': 0, 'correct': True, 'timestamp': 1678996732154}",,,,,,,,,,,,,,
gveKFkS64H1yippurple,"{'dragY': -20, 'dragX': -11.2000732421875, 'timestamp': 1678463648193, 'event': 'dragend'}","{'dragY': -18, 'timestamp': 1678463649354, 'dragX': 32.7999267578125, 'event': 'dragend'}","{'dragX': 30.7999267578125, 'dragY': -14, 'event': 'dragend', 'timestamp': 1678463650612}","{'timestamp': 1678463652100, 'dragY': -32, 'dragX': -27.2000732421875, 'event': 'dragend'}","{'dragY': 26, 'dragX': 18.7999267578125, 'event': 'dragend', 'timestamp': 1678463653432}","{'dragX': 6.7999267578125, 'event': 'dragend', 'dragY': 34, 'timestamp': 1678463654966}","{'fails': 0, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 134}, {'y': 570.5, 'x': 115, 'name': 'apple'}, {'x': 200, 'name': 'apple', 'y': 570.5}, {'x': 135, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 658}, {'name': 'banana', 'x': 648, 'y': 570.5}], 'correct': True, 'timestamp': 1678463657745, 'attempts': 1, 'event': 'checkcorrect'}","{'fails': 0, 'timestamp': 1678463657747, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'x': 134, 'y': 570.5}, {'x': 115, 'y': 570.5, 'name': 'apple'}, {'x': 200, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'x': 135, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 658}, {'name': 'banana', 'y': 570.5, 'x': 648}], 'event': 'success', 'attempts': 1, 'correct': True}",,,,,,,,,,,,,,
hifL60ShHbrzTZred,"{'dragX': -2, 'event': 'dragend', 'timestamp': 1678569188766, 'dragY': 28}","{'event': 'dragend', 'dragX': 0, 'timestamp': 1678569190502, 'dragY': 44}","{'dragX': -6, 'event': 'dragend', 'dragY': -6, 'timestamp': 1678569192260}","{'dragY': -18, 'event': 'dragend', 'dragX': 22, 'timestamp': 1678569194284}","{'dragX': 28, 'dragY': 18, 'event': 'dragend', 'timestamp': 1678569196120}","{'event': 'dragend', 'timestamp': 1678569199624, 'dragX': 24, 'dragY': 38}","{'dragX': 2, 'dragY': 15, 'timestamp': 1678569201867, 'event': 'dragend'}","{'attempts': 1, 'timestamp': 1678569203959, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 101, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 160, 'y': 570.5}, {'x': 144, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 137}, {'name': 'banana', 'x': 589, 'y': 570.5}, {'x': 649, 'name': 'banana', 'y': 570.5}], 'correct': True, 'event': 'checkcorrect', 'fails': 0}","{'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'name': 'apple', 'x': 101, 'y': 570.5}, {'name': 'apple', 'x': 160, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 144}, {'x': 137, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 589}, {'name': 'banana', 'y': 570.5, 'x': 649}], 'attempts': 1, 'event': 'success', 'timestamp': 1678569203969, 'fails': 0, 'correct': True}",,,,,,,,,,,,,
